block_id,anomalous
12039,0
12040,0
12042,0
12043,0
12045,0
12046,0
12047,0
12048,0
12049,0
12050,0
12051,0
12052,0
12056,0
12058,0
12059,0
12060,0
12061,0
12062,0
12063,0
12065,0
12066,0
12070,0
12071,0
12072,0
12073,0
12074,0
12075,0
12076,0
12077,0
12078,0
12079,0
12081,0
12082,0
12083,0
12084,0
12085,0
12086,0
12087,0
12088,0
12089,0
12090,0
12091,0
12092,0
12093,0
12094,0
12095,0
12096,0
12098,0
12100,0
12101,0
12102,0
12104,0
12105,0
12106,0
12107,0
12108,0
12685,0
12687,0
12688,0
12689,0
12690,0
12691,0
12692,0
12693,0
12694,0
12695,0
12696,0
12697,0
12698,0
12699,0
12700,0
12701,0
12704,0
12705,0
12707,0
12708,0
12709,0
12711,0
12712,0
12713,0
12715,0
12717,0
12719,0
12720,0
12721,0
12722,0
12725,0
12726,0
12727,0
12729,0
12730,0
12731,0
12732,0
12733,0
12735,0
12737,0
12738,0
12739,0
12741,0
12742,0
12745,0
12746,0
12747,0
12748,0
12749,0
12750,0
12751,1
12753,0
12754,0
12755,0
12756,0
12757,0
12758,0
12761,0
12762,0
12763,0
12764,0
12765,0
12766,0
12767,0
12768,0
12771,0
12772,0
12773,0
12775,0
12776,0
12777,0
12778,0
12779,0
12780,0
12781,0
12783,0
12784,0
12785,0
12787,0
12788,0
12789,0
12790,0
12791,0
12792,0
12795,0
12796,0
12797,0
12798,1
12799,0
12800,0
12801,0
12802,0
12803,0
12804,0
12805,0
12806,0
12807,0
12809,0
12810,0
12812,0
12814,0
12815,0
12816,0
12817,0
12818,0
12819,0
12820,0
12823,0
12824,0
12825,0
12826,0
12827,0
12828,0
12829,0
12830,1
12831,0
12832,0
12834,0
12835,1
12836,0
12837,0
12838,0
12839,0
12840,0
12841,0
12842,0
12844,0
12845,1
12846,0
12848,0
12849,0
12851,0
12852,0
12853,0
12855,0
12856,0
12858,0
12859,0
12860,0
12862,0
12863,0
12864,0
12865,0
12866,0
12867,0
12868,0
12869,0
12872,0
12873,0
12877,0
12879,0
12880,0
12881,0
12882,0
12883,0
12884,0
12885,0
12886,0
12887,0
12888,0
12889,0
12890,0
12891,0
12892,0
12893,0
12894,0
12896,0
12897,1
12898,0
12899,0
12900,0
12901,0
12902,0
12903,0
12904,0
12905,0
12906,0
12907,0
12908,0
12911,0
12912,0
12913,0
12914,0
12915,0
12917,0
12918,0
12919,0
12921,0
12922,0
12923,0
12924,0
12925,0
12926,0
12927,0
12928,0
12929,0
12930,0
12931,1
12932,0
12933,0
12935,0
12936,0
12937,0
12938,0
12939,0
12940,0
12942,0
12943,0
12944,0
12945,0
12948,0
12949,0
12950,0
12951,0
12952,0
12953,0
12954,0
12955,0
12956,0
12957,0
12958,0
12959,0
12961,0
12962,0
12964,0
12965,0
12967,0
12968,0
12969,0
12970,0
12971,0
12972,0
13352,0
13353,1
13354,0
13355,0
13356,0
13357,0
13358,0
13359,0
13360,0
13361,0
13362,0
13363,0
13364,0
13365,0
13366,0
13367,0
13369,0
13370,0
13371,0
13373,0
13374,0
13375,0
13376,0
13377,0
13379,0
13382,0
13384,0
13385,0
13386,0
13387,0
13388,0
13390,0
13391,1
13392,0
13394,0
13395,0
13396,0
13398,1
13399,0
13400,0
13401,0
13402,0
13403,0
13404,0
13405,0
13406,0
13407,0
13408,0
13409,0
13410,0
13413,0
13414,0
13416,0
13417,0
13419,0
13420,0
13421,0
13423,0
13424,0
13425,0
13426,0
13428,0
13430,0
13431,0
13432,0
13433,0
13435,0
13436,0
13437,0
13438,0
13440,0
13441,0
13442,0
13444,0
13445,0
13446,0
13447,0
13449,0
13451,0
13452,0
13453,0
13454,0
13455,0
13456,0
13457,0
13458,0
13459,0
13460,0
13461,0
13462,0
13463,0
13464,0
13465,0
13466,0
13467,0
13469,0
13470,0
13473,0
13474,0
13475,0
13476,0
13477,0
13478,0
13479,0
13480,0
13482,0
13483,0
13484,0
13485,0
13487,0
13488,0
13489,0
13490,0
13491,0
13492,0
13494,0
13495,0
13633,0
13634,0
13636,0
13637,0
13638,0
13639,0
13640,0
13641,0
13643,0
13644,0
13645,0
13646,0
13648,0
13649,0
13650,0
13651,0
13652,0
13654,0
13655,0
13656,0
13657,0
13658,0
13660,0
13661,0
13663,0
13664,0
13665,0
13666,1
13667,0
13668,0
13670,0
13673,0
13674,0
13675,0
13676,0
13677,0
13678,0
13679,0
13680,0
13681,0
13682,0
13683,0
13685,0
13686,0
13687,0
13690,0
13693,0
13694,0
13695,0
13696,1
13697,0
13698,0
13700,0
13701,0
13702,0
13703,0
13704,0
13705,1
13706,0
13707,0
13708,0
13709,0
13711,0
13712,0
13713,0
13715,0
13716,0
13717,0
13718,0
13719,0
13720,0
13721,0
13722,0
13723,0
13724,0
13725,0
13726,0
13727,0
13728,0
13730,0
13731,0
13733,0
13734,0
13735,0
13736,0
13737,0
13738,0
13739,0
13740,0
13741,0
13743,0
13745,0
13747,0
13748,0
13749,0
13750,0
13751,0
13753,0
13754,1
13755,0
13756,0
13757,0
13758,0
13760,0
13761,0
13762,0
13763,0
13764,0
13766,0
13767,0
13768,0
13769,0
13771,0
13772,0
13773,0
13775,0
13776,0
14555,0
14556,0
14557,0
14558,0
14560,0
14561,0
14562,0
14563,0
14564,0
14566,0
14567,0
14568,0
14569,0
14571,0
14572,0
14573,0
14574,0
14575,0
14576,0
14577,0
14578,0
14579,0
14580,0
14581,0
14582,0
14583,0
14585,0
14586,0
14587,0
14588,0
14589,0
14590,0
14591,0
14593,0
14594,0
14595,0
14596,0
14597,0
14598,0
14599,0
14601,0
14602,1
14603,0
14604,0
14606,0
14608,0
14609,0
14610,0
14611,0
14612,0
14613,0
14614,0
14615,0
14616,0
14618,0
14619,0
14620,0
14621,0
14623,0
14624,0
14625,0
14626,0
14627,0
14628,0
14629,0
14630,0
14631,0
14632,0
14633,0
14634,0
14635,0
14637,0
14638,0
14639,0
14641,0
14642,0
14643,0
14644,0
14645,0
14646,0
14647,0
14648,1
14649,0
14650,0
14651,0
14652,0
14655,0
14656,0
14657,0
14658,0
14659,0
14660,0
14661,0
14664,0
14665,0
14666,0
14667,0
14668,0
14669,0
14670,0
14671,0
14672,0
14673,0
14674,0
14675,0
14676,0
14678,0
14679,0
14680,0
14681,0
14683,0
14684,0
14685,0
14687,0
14688,0
14689,0
14690,0
14691,0
14692,0
14693,0
14694,0
14695,0
14696,1
14697,0
14698,0
14700,0
14701,0
14702,0
14704,0
14705,0
14707,1
14708,1
14709,1
14710,0
14711,0
14712,0
14713,0
14714,0
14715,0
14717,0
14718,0
14719,0
14720,0
14724,0
14725,0
14726,0
14727,0
14728,0
14729,0
14730,0
14731,0
14732,0
14733,0
14734,0
14736,0
14737,0
14738,0
14740,0
14741,0
14743,0
14745,0
14747,0
14748,0
14749,0
14750,0
14751,0
14752,0
14753,0
14754,0
14755,0
14756,0
14759,0
14760,0
14761,0
14762,0
14763,0
14767,0
14768,0
14769,0
14770,0
14773,0
14774,0
14776,0
14777,0
14778,0
14780,0
14781,0
14782,0
14783,0
14784,0
14785,0
14787,0
14788,0
14789,0
14790,0
14793,0
14794,0
14797,0
14799,0
14800,0
14801,0
14802,0
14803,0
14804,0
14805,0
14806,0
14807,1
14808,0
14809,0
14810,0
14811,0
14813,0
14814,0
14815,0
14816,0
14817,1
14819,1
14821,0
14822,0
14823,0
14824,1
14825,0
14827,0
14828,0
14829,0
14830,0
14831,0
14833,0
14834,0
14836,0
14837,0
14838,0
14839,0
14840,0
14841,0
14842,0
14843,0
14844,0
14847,0
14848,0
14849,0
14850,0
14851,0
14852,0
14853,0
14855,0
14856,0
14858,0
14861,0
14862,0
14863,0
14864,0
14865,0
14866,0
14867,0
14868,0
14869,0
14870,0
14871,0
14872,0
14873,0
14874,0
14875,0
14876,0
14877,0
14878,0
14879,0
14880,0
14881,0
14885,0
14886,0
14887,0
14888,0
14890,0
14891,0
14892,0
14894,0
14895,0
14896,0
14897,0
14898,0
14899,0
14900,0
14901,0
14902,0
14903,0
14905,0
14907,0
14908,0
14911,0
14912,0
14913,0
14914,0
14915,0
14916,0
14917,0
14918,0
14919,0
14920,0
14921,0
14923,0
14924,0
14925,0
14926,0
14928,0
14929,0
14930,0
14931,0
14933,0
14934,0
14935,0
14936,0
14939,0
14940,0
14941,0
14943,0
14946,0
14947,0
14948,0
14949,0
14951,0
14952,0
14953,0
14954,0
14955,0
14956,0
14958,0
14959,0
14960,0
14961,0
14962,0
14963,0
14965,0
14966,0
14967,0
14968,0
14969,0
14970,0
14971,0
14973,0
14974,0
14975,0
14978,0
14979,0
14980,0
14981,0
14982,0
14983,0
14984,0
14985,0
15130,0
15132,0
15133,0
15134,0
15135,0
15136,0
15137,0
15140,0
15141,0
15142,0
15144,0
15145,0
15146,0
15148,0
15149,0
15150,0
15151,0
15152,0
15153,0
15154,0
15156,0
15157,0
15158,0
15159,0
15160,0
15161,0
15162,0
15164,0
15165,0
15166,0
15169,0
15170,0
15171,0
15173,0
15175,0
15176,0
15177,0
15179,0
15182,0
15183,0
15184,0
15185,0
15186,0
15187,0
15188,0
15190,0
15192,0
15194,0
15195,0
15197,0
15198,0
15201,0
15202,0
15203,0
15206,0
15208,0
15209,0
15210,0
15211,0
15212,0
15213,0
15214,0
15215,0
15216,0
15217,0
15218,0
15219,0
15220,0
15221,0
15222,0
15223,0
15225,0
15226,0
15227,0
15228,0
15229,0
15230,0
15234,0
15235,0
15236,0
15237,0
15238,0
15239,0
15240,0
15242,0
15243,0
15244,1
15245,0
15247,0
15248,0
15249,0
15250,0
15251,0
15252,0
15253,0
15254,0
15255,0
15258,0
15259,0
15260,0
15261,0
15262,0
15263,0
15264,0
15265,0
15266,0
15267,0
15268,0
15269,0
15270,0
15271,0
15272,0
15849,0
15850,0
15851,0
15852,0
15855,0
15856,0
15857,0
15858,0
15859,0
15860,0
15862,0
15863,0
15864,0
15865,0
15866,0
15867,0
15868,0
15870,0
15871,0
15872,0
15873,0
15874,0
15875,0
15876,0
15878,0
15879,0
15880,0
15881,0
15883,0
15884,0
15885,1
15886,0
15887,0
15888,0
15890,0
15891,0
15892,0
15893,0
15894,0
15895,0
15897,0
15898,0
15899,0
15900,0
15901,0
15902,0
15903,0
15904,0
15905,0
15906,0
15907,0
15908,0
15909,0
15910,0
15912,1
15913,0
15914,0
15916,0
15917,0
15919,0
15921,0
15922,0
15923,0
15924,0
15925,0
15926,0
15928,0
15929,0
15930,0
15932,0
15933,1
15935,0
15936,0
15937,0
15938,0
15939,0
15940,0
15941,0
15942,0
15943,0
15944,0
15946,0
15947,0
15948,0
15950,0
15951,0
15952,0
15954,0
15955,0
15956,0
15957,0
15958,0
15959,0
15960,0
15961,0
15963,0
15964,0
15967,0
15971,1
15972,0
15975,0
15976,0
15977,0
15978,0
15979,0
15980,0
15981,0
15982,0
15983,0
15984,0
15985,0
15986,0
15987,0
15988,0
16133,0
16135,0
16140,0
16142,0
16143,0
16144,0
16146,0
16147,0
16148,0
16149,0
16150,0
16151,0
16152,0
16154,0
16155,0
16156,0
16157,0
16159,0
16160,0
16161,0
16162,0
16163,0
16164,0
16166,0
16168,0
16169,0
16170,0
16171,0
16172,0
16173,0
16175,0
16176,0
16177,0
16179,0
16180,0
16181,0
16182,0
16183,0
16184,0
16187,0
16189,0
16190,0
16191,0
16193,0
16194,0
16195,0
16196,0
16199,0
16200,0
16202,0
16203,0
16204,0
16205,0
16206,0
16207,0
16208,0
16209,0
16210,0
16211,0
16212,0
16213,0
16214,0
16215,0
16216,0
16218,0
16219,0
16220,0
16222,0
16224,0
16225,0
16226,0
16227,0
16228,0
16229,0
16230,0
16232,0
16233,0
16234,0
16235,0
16237,0
16239,0
16240,1
16241,0
16243,0
16244,0
16246,0
16247,0
16248,0
16249,0
16250,0
16251,0
16252,0
16254,0
16255,0
16256,0
16257,0
16258,0
16261,0
16262,0
16263,0
16264,0
16266,0
16267,0
16268,0
16269,0
16270,0
16271,0
16272,0
16273,0
16274,0
16275,1
16276,0
16419,0
16421,0
16422,0
16423,0
16424,0
16425,0
16426,0
16427,0
16428,0
16429,0
16430,0
16432,0
16433,0
16434,0
16438,0
16439,0
16440,0
16441,0
16442,0
16443,0
16445,0
16446,0
16449,0
16450,0
16452,0
16453,0
16454,0
16455,0
16456,0
16457,1
16458,0
16459,0
16460,0
16461,0
16462,0
16463,0
16465,0
16466,0
16467,0
16468,0
16469,0
16470,0
16471,0
16472,0
16473,0
16474,0
16475,0
16476,0
16477,0
16478,0
16479,0
16480,0
16481,0
16482,0
16484,0
16485,0
16486,0
16487,0
16489,0
16491,0
16492,0
16493,0
16494,0
16495,0
16496,0
16497,0
16498,0
16499,0
16500,0
16501,0
16502,0
16504,0
16505,0
16506,0
16507,0
16508,0
16510,0
16511,0
16512,0
16514,0
16515,0
16516,0
16517,0
16518,0
16519,0
16520,0
16521,0
16522,0
16523,0
16524,0
16525,0
16526,0
16527,0
16529,0
16530,0
16531,0
16534,0
16535,0
16536,0
16537,0
16538,0
16539,0
16540,0
16541,0
16542,0
16543,0
16544,0
16545,0
16546,0
16547,0
16548,0
16549,0
16550,0
16551,0
16552,0
16553,0
16554,0
16556,0
16557,0
16558,0
16560,1
17134,0
17135,0
17136,0
17137,0
17138,0
17139,0
17140,1
17141,0
17142,0
17143,0
17144,0
17145,0
17146,0
17147,0
17148,0
17150,0
17151,0
17152,0
17153,0
17154,0
17155,0
17156,0
17157,0
17158,0
17159,0
17160,0
17163,0
17164,0
17165,0
17166,0
17167,0
17168,0
17169,0
17170,0
17171,0
17172,0
17173,0
17174,0
17175,0
17176,0
17178,0
17179,0
17180,0
17183,0
17184,0
17186,0
17188,0
17189,0
17190,0
17192,0
17193,0
17194,0
17196,0
17197,0
17198,0
17199,0
17200,0
17201,0
17202,0
17203,0
17205,0
17206,0
17207,0
17208,0
17209,0
17210,0
17211,0
17213,0
17216,0
17218,0
17220,0
17221,0
17222,0
17223,0
17225,0
17226,0
17228,0
17229,0
17230,0
17232,0
17233,0
17234,0
17236,0
17237,0
17239,0
17240,0
17241,0
17242,0
17243,0
17244,0
17245,0
17246,0
17247,0
17248,0
17250,0
17251,0
17252,0
17254,0
17255,0
17256,0
17257,0
17260,0
17261,0
17262,0
17263,0
17265,0
17267,0
17268,0
17269,0
17270,0
17271,0
17272,0
17273,0
17274,0
17275,0
17276,0
17277,0
18138,0
18139,0
18140,0
18141,0
18142,0
18143,0
18145,0
18148,0
18149,0
18150,0
18152,0
18153,0
18154,0
18157,0
18158,0
18159,0
18160,0
18161,0
18162,0
18164,0
18166,0
18167,0
18168,0
18170,0
18171,0
18172,0
18173,0
18174,0
18175,0
18177,0
18178,0
18179,0
18180,0
18182,0
18183,0
18184,0
18185,0
18189,0
18190,0
18191,0
18192,0
18193,0
18194,0
18196,0
18199,0
18201,0
18202,0
18203,0
18204,0
18205,0
18206,0
18207,0
18208,0
18209,0
18210,0
18211,0
18212,0
18213,0
18214,0
18215,0
18216,0
18219,0
18220,1
18221,0
18222,0
18223,0
18224,0
18225,0
18226,0
18229,0
18230,0
18231,0
18233,0
18234,0
18235,0
18236,0
18238,0
18239,0
18241,0
18242,0
18243,0
18244,0
18245,0
18246,0
18247,0
18248,0
18250,0
18251,0
18252,0
18253,0
18256,0
18257,0
18258,0
18259,0
18260,0
18261,0
18262,0
18263,0
18266,0
18269,1
18270,0
18271,0
18272,0
18274,0
18276,0
18278,0
18280,0
18281,0
18282,0
18283,0
18287,0
18288,0
18289,0
18290,0
18291,0
18294,0
18295,0
18296,0
18297,0
18298,0
18299,0
18300,0
18301,0
18302,0
18303,0
18304,0
18305,0
18306,0
18307,0
18308,0
18309,0
18310,0
18312,0
18313,0
18314,0
18315,0
18316,0
18317,0
18318,0
18319,0
18320,0
18323,0
18324,0
18325,0
18326,0
18327,0
18328,0
18329,0
18330,0
18331,0
18332,0
18333,0
18334,0
18335,0
18336,0
18337,0
18339,0
18340,0
18341,0
18343,0
18345,0
18346,0
18348,0
18350,0
18351,0
18352,0
18353,0
18354,0
18355,0
18356,0
18357,0
18358,0
18360,0
18362,0
18363,0
18364,0
18365,0
18366,0
18367,0
18368,0
18369,0
18370,0
18371,0
18372,0
18374,0
18376,0
18377,0
18378,0
18379,0
18381,0
18382,0
18383,0
18384,0
18385,0
18386,0
18387,0
18388,0
18389,0
18390,0
18391,0
18393,0
18395,0
18396,0
18397,0
18398,0
18399,0
18400,0
18402,0
18403,0
18404,0
18405,0
18407,0
18409,0
18410,0
18411,0
18412,0
18413,0
18414,0
18415,0
18416,0
18417,0
18418,0
18419,1
18420,0
18421,0
18423,0
18569,0
18570,0
18571,0
18572,0
18574,0
18575,0
18577,0
18579,0
18580,0
18581,0
18584,0
18585,0
18586,0
18588,0
18589,0
18590,0
18591,0
18592,0
18593,0
18594,0
18595,0
18597,0
18598,0
18599,1
18600,0
18601,0
18604,0
18606,0
18607,0
18608,0
18609,0
18610,0
18612,0
18613,0
18614,0
18615,0
18616,0
18618,0
18619,0
18620,0
18621,0
18623,0
18624,0
18625,0
18626,0
18628,0
18629,0
18630,0
18631,0
18632,0
18633,0
18634,0
18635,0
18636,0
18637,0
18638,0
18639,0
18640,0
18643,0
18644,0
18645,0
18646,0
18648,0
18649,0
18650,0
18651,1
18652,1
18653,1
18654,1
18655,0
18656,0
18657,0
18658,0
18659,0
18660,0
18661,0
18663,0
18664,0
18665,0
18666,0
18667,0
18668,0
18669,0
18670,0
18672,0
18673,0
18674,0
18675,0
18679,1
18680,1
18681,0
18682,0
18683,0
18684,0
18685,0
18686,0
18687,0
18689,0
18690,0
18691,0
18693,0
18695,0
18696,0
18697,0
18698,0
18701,0
18704,0
18705,0
18706,0
18707,0
18709,0
